assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,i_d,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
3,8,207,75,75,2,80954,0,0,-3,3,326.2,2,4,0.6,0.2,0,Rodrigo,['form'],20,3,100.4,492,False,221.6,1058,Muscle injury - 75% chance of playing,2021-03-17T13:30:29.372436Z,57,0,0,0,80954.jpg,2.8,0,0,Moreno,1.9,False,,d,10,2,457.0,56,385806,137,810166,4499,0.1,9.8,Rodrigo,2
0,0,0,,,0,463912,0,0,0,0,0.0,0,1,0.5,0.0,0,Elia,['form'],0,0,0.0,532,False,0.0,0,,,40,0,0,0,463912.jpg,0.0,0,0,Caprile,0.2,False,,a,10,2,0.0,0,34632,35,23890,172,0.0,0.0,Caprile,0
0,0,0,0,0,0,480216,0,0,-2,2,0.0,0,3,0.0,0.0,0,Mateusz,['form'],0,0,0.0,533,False,0.0,0,Joined UD Logrones on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T23:00:19.642720Z,43,0,0,0,480216.jpg,0.0,0,0,Bogusz,0.0,False,,u,10,2,0.0,0,2836,0,3009,3,0.0,0.0,Bogusz,0
0,0,117,100,100,2,149915,0,0,-1,1,37.2,0,2,3.5,3.0,2,Diego,['form'],7,0,22.6,549,False,113.4,540,,2021-01-26T22:00:19.959765Z,44,0,0,0,149915.jpg,2.6,0,0,Llorente,0.1,False,,a,10,2,74.0,18,6960,219,4966,310,0.7,4.1,Llorente,1
6,10,393,100,100,7,219961,1,-1,2,-2,728.1,4,3,4.8,4.3,8,Raphael,['form'],31,6,206.4,570,False,574.2,1886,,2021-01-31T17:00:20.111935Z,57,0,0,0,219961.jpg,4.5,0,0,Dias Belloli,16.3,False,,a,10,2,760.0,107,1811281,41950,522461,18697,0.8,18.8,Raphinha,3
0,0,0,,,0,492374,0,0,0,0,0.0,0,3,0.5,0.0,0,Jack,['form'],0,0,0.0,599,False,0.0,0,,,45,0,0,0,492374.jpg,0.0,0,0,Jenkins,0.0,False,,a,10,2,0.0,0,2003,13,1681,18,0.0,0.0,Jenkins,0
0,0,4,,,0,492066,0,0,0,0,0.9,0,4,0.5,0.0,0,Niall,['form'],0,0,0.6,619,False,2.6,37,,,45,0,0,0,492066.jpg,1.0,0,0,Huggins,0.1,False,,a,10,2,2.0,1,9218,177,6164,241,0.0,0.2,Huggins,0
0,0,0,,,0,492373,0,0,0,0,0.0,0,2,0.5,0.0,0,Charlie,['form'],0,0,0.0,620,False,0.0,0,,,40,0,0,0,492373.jpg,0.0,0,0,Cresswell,0.1,False,,a,10,2,0.0,0,10440,146,6212,173,0.0,0.0,Cresswell,0
0,0,0,,,0,462635,0,0,0,0,0.0,0,4,0.5,0.0,0,Joe,['form'],0,0,0.0,667,False,0.0,0,,,45,0,0,0,462635.jpg,0.0,0,0,Gelhardt,0.0,False,,a,10,2,0.0,0,1688,90,1009,99,0.0,0.0,Gelhardt,0
0,0,0,,,0,38588,0,0,0,0,0.0,0,2,0.5,0.0,0,Gaetano,['form'],0,0,0.0,685,False,0.0,0,,,40,0,0,0,38588.jpg,0.0,0,0,Berardi,0.0,False,,a,10,2,0.0,0,170,32,54,13,0.0,0.0,Berardi,0
2,2,169,100,100,3,15157,0,0,-2,2,193.4,1,3,1.3,0.0,0,James,['form'],7,0,41.5,241,False,152.0,739,,2021-02-13T15:30:29.039118Z,53,0,0,0,15157.jpg,1.8,0,0,Milner,0.1,False,,a,11,14,69.0,36,17275,39,27939,37,0.2,6.8,Milner,1
0,0,2,100,100,0,214285,0,0,-1,1,0.1,0,2,0.0,0.0,0,Konstantinos,['form'],0,0,0.0,242,False,0.0,5,,2020-12-10T01:30:18.194765Z,49,0,0,0,214285.jpg,1.0,0,0,Tsimikas,0.0,False,,a,11,14,0.0,1,2234,18,4999,27,0.0,0.2,Tsimikas,0
1,3,392,,,7,41733,0,0,-2,2,312.0,0,3,2.3,0.0,0,Georginio,['form'],34,2,85.5,243,False,312.8,2345,,,53,0,0,0,41733.jpg,2.7,0,0,Wijnaldum,1.2,False,,a,11,14,231.0,78,166201,426,239595,937,0.4,14.7,Wijnaldum,1
2,2,345,0,0,4,56979,0,0,-1,1,262.3,0,3,0.0,0.0,0,Jordan,['form'],23,1,72.9,244,False,358.0,1704,Groin Injury - Unknown return date,2021-02-20T22:30:21.699793Z,54,0,0,0,56979.jpg,2.7,0,0,Henderson,0.9,False,,i,11,14,108.0,56,141982,34,283789,630,0.0,10.4,Henderson,0
0,2,60,,,1,60706,0,0,-3,3,0.0,0,1,0.0,0.0,0,Adrián,['form'],9,0,5.9,245,False,59.6,270,,,42,0,0,0,60706.jpg,3.7,0,10,San Miguel del Castillo,0.4,False,,a,11,14,0.0,11,58894,254,64070,280,0.0,2.6,Adrián,0
2,5,194,0,0,3,60914,0,0,-1,1,42.4,1,2,0.0,0.0,0,Joel,['form'],5,1,30.6,246,False,179.0,690,Ankle injury - Expected back 01 Jul,2021-01-28T23:00:25.938378Z,54,0,0,0,60914.jpg,4.2,0,0,Matip,0.4,False,,i,11,14,84.0,42,269622,63,297351,154,0.0,7.8,Matip,2
2,1,108,100,100,2,68312,0,0,-1,1,241.1,0,3,0.7,0.0,0,Xherdan,['form'],7,0,40.4,247,False,82.8,516,,2020-11-22T21:30:16.585500Z,64,0,0,0,68312.jpg,2.0,0,0,Shaqiri,0.1,False,,a,11,14,80.0,24,6900,54,9352,75,0.1,3.8,Shaqiri,2
1,0,31,100,100,0,81880,0,0,-2,2,32.8,0,3,0.7,0.0,0,Alex,['form'],5,0,10.2,248,False,35.6,221,,2020-08-21T14:30:10.835560Z,63,0,0,0,81880.jpg,1.3,0,0,Oxlade-Chamberlain,0.0,False,,a,11,14,34.0,12,5265,33,7204,37,0.1,1.9,Chamberlain,0
6,10,428,75,75,7,92217,0,0,-4,4,419.4,1,4,0.5,0.0,0,Roberto,['form'],33,6,203.6,249,False,484.8,2145,Knock - 75% chance of playing,2021-03-07T17:00:21.863501Z,91,0,0,0,92217.jpg,3.8,0,0,Firmino,3.1,False,,d,11,14,1134.0,102,1007267,374,1145591,7460,0.1,11.2,Firmino,1
0,1,73,0,0,1,97032,0,0,-3,3,4.8,0,2,0.0,0.0,0,Virgil,['form'],11,1,15.3,250,False,82.4,370,Knee injury - Unknown return date,2020-10-17T15:00:18.628318Z,62,0,0,0,97032.jpg,3.0,0,0,van Dijk,6.3,False,,i,11,14,66.0,15,384390,147,1993186,899,0.0,2.4,van Dijk,1
8,8,344,100,100,7,110979,0,0,-2,2,585.8,2,3,3.0,0.0,0,Sadio,['form'],26,7,230.9,251,False,559.4,2167,,2021-01-31T17:00:19.543957Z,118,0,0,0,110979.jpg,4.6,0,0,Mané,4.8,False,,a,11,14,1161.0,120,1619322,6011,2247710,2700,0.3,10.2,Mané,3
0,8,435,100,100,6,116535,0,0,-1,1,0.1,1,1,4.7,0.0,0,Alisson,['form'],26,0,51.4,252,False,514.2,2160,,2021-02-03T23:00:31.034249Z,59,0,0,1,116535.jpg,3.7,0,55,Ramses Becker,5.8,False,,a,11,14,0.0,89,446125,1617,1070144,1958,0.8,15.1,Alisson,1
1,2,296,100,100,7,116643,0,0,-1,1,64.5,0,3,2.0,0.0,0,Fabio Henrique,['form'],23,0,43.0,253,False,342.2,1756,,2021-02-12T12:00:55.252659Z,54,0,0,0,116643.jpg,2.2,0,0,Tavares,0.8,False,,a,11,14,20.0,47,108242,394,182107,273,0.4,8.7,Fabinho,5
4,16,515,100,100,7,118748,0,0,4,-4,597.4,4,3,2.3,0.0,0,Mohamed,['form'],35,17,271.3,254,True,802.2,2342,,2020-11-13T15:30:16.171973Z,124,0,0,0,118748.jpg,6.2,0,0,Salah,29.0,False,,a,11,14,1317.0,174,5074143,42644,5463864,27906,0.2,14.0,Salah,0
5,12,606,100,100,8,122798,0,0,1,-1,810.4,2,2,3.3,0.0,0,Andrew,['form'],36,1,165.5,255,False,552.0,2604,,2020-12-01T23:30:25.355446Z,71,0,0,0,122798.jpg,3.9,0,0,Robertson,13.4,False,,a,11,14,290.0,113,2253929,4987,2328954,10878,0.5,15.9,Robertson,1
0,0,23,75,75,1,152760,0,0,-4,4,33.2,0,4,0.0,0.0,0,Divock,['form'],0,0,11.1,256,False,17.8,180,Muscle injury - 75% chance of playing,2021-03-15T23:00:23.365519Z,51,0,0,0,152760.jpg,1.1,0,0,Origi,0.6,False,,d,11,14,60.0,10,38286,119,95593,630,0.0,2.0,Origi,0
0,0,0,0,0,0,153682,0,0,-4,4,0.0,0,3,0.0,0.0,0,Harry,['form'],0,0,0.0,257,False,0.0,0,Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.702823Z,51,0,0,0,153682.jpg,0.0,0,0,Wilson,0.0,False,,u,11,14,0.0,0,502,0,6172,0,0.0,0.0,Harry Wilson,0
3,13,502,100,100,6,169187,0,0,-2,2,783.8,1,2,4.0,0.0,0,Trent,['form'],34,1,163.3,259,False,502.6,2219,,2020-11-08T18:30:19.053913Z,73,0,0,0,169187.jpg,3.5,0,0,Alexander-Arnold,13.1,False,,a,11,14,349.0,94,961400,7396,3678199,5799,0.5,12.9,Alexander-Arnold,1
0,0,94,0,0,0,171287,0,0,-3,3,18.1,0,2,0.0,0.0,0,Joseph,['form'],14,0,12.5,260,False,106.8,589,Knee injury - Unknown return date,2020-11-12T11:30:20.318274Z,52,0,0,0,171287.jpg,1.4,0,0,Gomez,1.0,False,,i,11,14,0.0,10,109628,46,378276,211,0.0,1.9,Gomez,0
0,0,78,100,100,2,175592,0,0,-3,3,100.5,0,3,0.7,0.0,0,Naby,['form'],8,0,29.0,261,False,70.6,517,,2020-12-27T20:00:18.497759Z,52,0,0,0,175592.jpg,1.5,0,0,Keita,0.2,False,,a,11,14,119.0,15,17123,35,81306,44,0.1,2.9,Keita,1
1,0,194,,,5,206915,0,0,-1,1,212.4,0,3,0.7,0.0,0,Curtis,['form'],12,1,70.4,263,False,201.4,1081,,,44,0,0,0,206915.jpg,2.1,0,0,Jones,0.8,False,,a,11,14,289.0,43,234577,829,220475,1973,0.2,9.8,Jones,2
0,0,48,,,1,215136,0,0,-2,2,47.8,0,2,0.7,0.0,0,Neco,['form'],1,0,12.2,264,False,42.0,246,,,38,0,0,0,215136.jpg,2.0,0,0,Williams,4.3,False,,a,11,14,34.0,10,544953,6329,544145,4565,0.2,2.6,Neco Williams,1
0,0,0,0,0,0,444884,0,0,-2,2,0.0,0,3,0.0,0.0,0,Harvey,['form'],0,0,0.0,265,False,0.0,0,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.725544Z,43,0,0,0,444884.jpg,0.0,0,0,Elliott,0.1,False,,u,11,14,0.0,0,12394,0,20606,22,0.0,0.0,Elliott,0
0,7,172,100,100,2,194634,1,-1,2,-2,121.6,0,3,3.3,0.0,0,Diogo,['form'],12,6,70.5,468,False,254.0,698,,2020-12-11T13:00:27.287277Z,67,0,0,0,194634.jpg,4.8,0,0,Jota,4.7,False,,a,11,14,329.0,57,2724008,71434,2671871,4036,0.5,8.5,Jota,1
0,0,190,100,100,3,61558,0,0,-5,5,270.4,0,3,1.3,0.0,0,Thiago,['form'],14,0,56.3,531,False,198.4,1125,,2020-09-28T21:00:20.374299Z,55,0,0,0,61558.jpg,1.8,0,0,Alcántara do Nascimento,0.9,False,,a,11,14,93.0,27,395832,510,407756,925,0.2,4.9,Thiago,4
0,0,41,75,75,1,200720,0,0,0,0,0.0,1,1,0.0,0.0,0,Caoimhin,['form'],1,0,5.8,560,False,57.8,180,Abdominal injury - 75% chance of playing,2021-03-05T23:30:23.493391Z,45,0,0,0,200720.jpg,5.0,0,6,Kelleher,0.1,False,,d,11,14,0.0,10,32299,24,30781,109,0.0,2.2,Kelleher,0
0,0,153,100,100,3,197464,0,0,0,0,34.0,0,2,2.7,0.0,0,Nathaniel,['form'],7,0,27.0,589,False,179.6,825,,2021-03-05T13:00:22.714980Z,40,0,0,0,197464.jpg,2.9,0,0,Phillips,0.8,False,,a,11,14,56.0,29,190193,6410,138685,1446,0.7,7.2,Phillips,2
0,0,31,100,100,0,219937,0,0,0,0,17.1,0,2,0.7,0.0,0,Rhys,['form'],3,0,6.1,594,False,39.8,210,,2020-11-18T11:00:17.124630Z,40,0,0,0,219937.jpg,1.7,0,0,Williams,0.2,False,,a,11,14,4.0,5,57636,76,49842,217,0.2,1.2,Rhys Williams,0
0,0,0,,,0,233489,0,0,0,0,0.0,0,3,0.0,0.0,0,Leighton,['form'],0,0,0.0,601,False,0.0,0,,,45,0,0,0,233489.jpg,0.0,0,0,Clarkson,0.0,False,,a,11,14,0.0,0,546,9,509,7,0.0,0.0,Clarkson,0
0,0,0,,,0,243343,0,0,0,0,0.0,0,3,0.0,0.0,0,Jake,['form'],0,0,0.0,607,False,0.0,0,,,45,0,0,0,243343.jpg,0.0,0,0,Cain,0.0,False,,a,11,14,0.0,0,521,10,446,10,0.0,0.0,Cain,0
0,1,92,100,100,2,438277,0,0,0,0,4.1,0,2,3.0,0.0,0,Ozan,['form'],6,0,9.6,652,False,80.8,450,,2021-03-05T12:30:24.155802Z,50,0,0,0,438277.jpg,3.0,0,0,Kabak,0.3,False,,a,11,14,11.0,15,47856,1614,29074,636,0.6,3.0,Kabak,2
0,0,0,100,100,0,152898,0,0,-2,2,0.0,0,2,0.0,0.0,0,Ben,['form'],0,0,0.0,653,False,0.0,0,,2021-02-13T15:00:30.177014Z,48,0,0,0,152898.jpg,0.0,0,0,Davies,0.0,False,,a,11,14,0.0,0,3933,36,3093,50,0.0,0.0,Davies,0
0,0,0,,,0,433019,0,0,0,0,0.0,0,1,0.0,0.0,0,Liam,['form'],0,0,0.0,677,False,0.0,0,,,40,0,0,0,433019.jpg,0.0,0,0,Hughes,0.0,False,,a,11,14,0.0,0,146,35,54,17,0.0,0.0,Hughes,0
0,0,0,,,0,490138,0,0,0,0,0.0,0,1,0.0,0.0,0,Jakub,['form'],0,0,0.0,678,False,0.0,0,,,40,0,0,0,490138.jpg,0.0,0,0,Ojrzynski,0.0,False,,a,11,14,0.0,0,134,32,59,12,0.0,0.0,Ojrzynski,0
0,5,182,100,100,4,27789,0,0,-1,1,93.5,1,2,0.7,0.0,0,Fernando,['form'],6,0,28.9,266,False,136.2,811,,2021-02-10T21:30:20.765037Z,54,0,0,0,27789.jpg,2.6,0,0,Luiz Rosa,0.7,False,,a,12,43,58.0,39,63340,172,114883,244,0.0,7.2,Fernandinho,3
0,0,0,0,0,0,33148,0,0,0,0,0.0,0,1,0.0,0.0,0,Claudio,['form'],0,0,0.0,267,False,0.0,0,Contract expired,2020-08-18T13:59:17.226190Z,45,0,0,0,33148.jpg,0.0,0,0,Bravo,0.0,False,,u,12,43,0.0,0,451,0,1829,2,0.0,0.0,Bravo,0
0,0,52,100,100,2,37572,0,0,-2,2,55.7,0,4,2.3,0.0,0,Sergio,['form'],3,1,23.4,268,False,53.6,308,,2021-01-12T14:30:25.540301Z,103,0,0,0,37572.jpg,1.9,0,0,Agüero,1.2,False,,a,12,43,130.0,15,314228,1907,516248,1184,0.2,1.5,Agüero,0
0,0,0,0,0,0,57410,0,0,-1,1,0.0,0,2,0.0,0.0,0,Nicolás,['form'],0,0,0.0,269,False,0.0,0,Joined Benfica on a permanent deal on 29/9,2020-09-24T23:30:12.376512Z,49,0,0,0,57410.jpg,0.0,0,0,Otamendi,0.2,False,,u,12,43,0.0,0,5379,0,44491,11,0.0,0.0,Otamendi,0
1,7,338,100,100,7,58621,0,0,1,-1,169.6,2,2,1.5,0.0,0,Kyle,['form'],16,1,52.9,270,False,276.6,1584,,2021-01-21T18:30:22.417843Z,61,0,0,0,58621.jpg,3.8,0,0,Walker,4.9,False,,a,12,43,83.0,76,999325,663,1130224,1682,0.2,12.5,Walker,1
3,21,547,100,100,12,59859,-1,1,6,-6,544.0,6,3,4.0,0.0,0,Ilkay,['form'],9,12,181.2,271,True,656.6,1739,,2021-02-17T10:00:24.021280Z,61,0,1,0,59859.jpg,6.2,0,0,Gündogan,35.1,False,,a,12,43,609.0,142,3984798,58778,1259001,39313,0.6,23.3,Gündogan,0
11,17,492,100,100,10,61366,0,0,4,-4,1033.5,3,3,5.0,0.0,0,Kevin,['form'],17,5,259.6,272,False,675.0,1818,,2021-01-20T22:30:17.399176Z,119,0,1,0,61366.jpg,5.4,0,0,De Bruyne,18.5,False,,a,12,43,886.0,125,5068648,89832,5603320,9426,0.4,10.5,De Bruyne,1
0,11,478,,,13,97299,0,0,3,-3,56.7,2,2,4.3,0.0,0,John,['form'],6,4,67.5,273,False,454.8,1620,,,53,0,0,0,97299.jpg,6.8,0,0,Stones,22.7,False,,a,12,43,164.0,122,2615846,25909,899175,17147,0.7,23.0,Stones,0
0,2,121,100,100,3,102826,0,0,-1,1,43.5,1,2,2.3,0.0,0,Benjamin,['form'],8,1,16.4,274,False,85.6,603,,2020-10-17T22:30:19.749260Z,59,0,0,0,102826.jpg,3.9,0,0,Mendy,1.2,False,,a,12,43,37.0,31,169391,124,238973,258,0.3,5.3,Mendy,2
6,15,456,,,9,103025,0,0,-4,4,610.0,4,3,8.5,0.0,0,Riyad,['form'],18,9,190.7,275,False,550.2,1624,,,81,0,0,0,103025.jpg,5.6,0,0,Mahrez,7.4,False,,a,12,43,748.0,129,2126970,54808,1765971,13743,1.0,15.9,Mahrez,0
7,10,401,100,100,12,103955,0,0,-1,1,472.6,1,3,1.5,0.0,0,Raheem,['form'],16,9,220.1,276,False,574.2,2057,,2021-01-10T23:30:24.139458Z,114,0,1,0,103955.jpg,5.3,0,0,Sterling,6.3,False,,a,12,43,1155.0,132,2313866,5477,2138791,19882,0.1,11.6,Sterling,2
3,16,513,100,100,13,121145,0,0,6,-6,582.6,2,2,4.3,0.0,0,João Pedro Cavaco,['form'],11,1,138.1,277,False,461.0,1946,,2020-09-21T22:00:11.898705Z,61,0,0,0,121145.jpg,5.3,0,0,Cancelo,20.8,False,,a,12,43,336.0,122,2858000,10548,1348212,26459,0.6,20.0,Cancelo,4
1,3,550,100,100,16,121160,0,0,1,-1,10.0,1,1,3.5,0.0,0,Ederson,['form'],20,0,45.2,278,False,441.0,2610,,2021-01-01T14:30:20.473224Z,61,0,0,0,121160.jpg,4.4,0,49,Santana de Moraes,9.7,False,,a,12,43,0.0,129,947633,6457,679089,9892,0.5,21.1,Ederson,2
0,1,97,100,100,2,126184,0,0,-1,1,35.5,0,2,0.5,0.0,0,Nathan,['form'],7,1,16.6,279,False,108.0,469,,2021-01-03T19:00:22.353740Z,54,0,0,0,126184.jpg,3.5,0,0,Aké,2.4,False,,a,12,43,23.0,21,262228,44,625841,339,0.0,3.9,Aké,3
0,3,209,100,100,5,146941,0,0,0,0,49.9,0,2,2.7,0.0,0,Aymeric,['form'],8,0,27.4,280,False,177.6,1028,,2021-01-03T19:00:22.368859Z,60,0,0,0,146941.jpg,3.6,0,0,Laporte,2.1,False,,a,12,43,47.0,43,166123,435,379759,625,0.4,7.2,Laporte,1
4,4,329,100,100,11,165809,0,0,-1,1,359.8,1,3,2.3,0.0,0,Bernardo Mota,['form'],9,2,109.6,281,False,319.2,1717,,2020-09-08T22:30:12.089513Z,74,0,0,0,165809.jpg,3.4,0,0,Veiga de Carvalho e Silva,1.1,False,,a,12,43,414.0,74,228676,1081,216893,2877,0.2,10.0,Bernardo Silva,3
4,14,328,100,100,8,205651,0,0,-3,3,293.8,1,4,6.0,0.0,0,Gabriel Fernando,['form'],9,7,129.3,282,False,363.8,1475,,2020-12-25T12:30:19.809330Z,92,0,0,0,205651.jpg,4.2,0,0,de Jesus,3.1,False,,a,12,43,635.0,89,967927,4034,897486,8195,0.6,9.7,Jesus,1
0,4,274,100,100,7,206325,0,0,0,0,185.9,1,2,1.0,0.0,0,Oleksandr,['form'],7,0,47.7,283,False,203.6,1080,,2020-12-14T19:00:18.566129Z,55,0,0,0,206325.jpg,4.0,0,0,Zinchenko,0.6,False,,a,12,43,87.0,56,69269,401,64024,1136,0.1,10.2,Zinchenko,0
8,12,375,,,6,209244,0,0,-4,4,454.1,4,3,3.5,0.0,0,Phil,['form'],10,6,151.8,284,False,446.8,1334,,,61,0,0,0,209244.jpg,4.9,0,0,Foden,7.8,False,,a,12,43,618.0,107,2497214,5840,2250106,19327,0.5,17.5,Foden,0
0,0,0,100,100,0,220394,0,0,-1,1,0.0,0,3,0.5,0.0,0,Tommy,['form'],0,0,0.0,285,False,0.0,0,,2021-01-03T19:00:22.393930Z,44,0,0,0,220394.jpg,0.0,0,0,Doyle,0.1,False,,a,12,43,0.0,0,7092,20,10931,22,0.0,0.0,Doyle,0
1,4,412,100,100,11,220566,0,0,-2,2,417.1,0,3,2.3,0.0,0,Rodrigo,['form'],18,1,114.9,286,False,478.4,2173,,2021-02-10T21:30:20.850255Z,53,0,0,0,220566.jpg,2.6,0,0,Hernandez,0.4,False,,a,12,43,252.0,70,51306,217,70566,329,0.3,13.2,Rodrigo,3
4,0,123,100,100,6,224444,0,0,-1,1,150.3,0,3,2.3,0.0,0,Ferran,['form'],7,2,67.9,287,False,149.8,916,,2021-01-03T19:00:22.407569Z,69,0,0,0,224444.jpg,3.2,0,0,Torres,0.8,False,,a,12,43,380.0,54,255977,174,292877,313,0.3,7.8,Torres,1
0,0,39,100,100,0,432656,0,0,-3,3,22.8,0,2,0.7,0.0,0,Eric,['form'],6,0,6.3,288,False,40.2,215,,2020-12-09T23:30:20.029734Z,47,0,0,0,432656.jpg,1.0,0,0,Garcia,0.2,False,,a,12,43,1.0,4,11787,44,25872,50,0.0,0.9,Garcia,0
0,0,0,100,100,0,449926,0,0,0,0,0.0,0,3,0.5,0.0,0,Adrián,['form'],0,0,0.0,537,False,0.0,0,,2021-01-12T14:30:26.354201Z,45,0,0,0,449926.jpg,0.0,0,0,Bernabé,0.0,False,,a,12,43,0.0,0,1395,6,1476,8,0.0,0.0,Bernabé,0
0,0,8,,,0,164484,0,0,-1,1,0.0,0,1,0.5,0.0,0,Zack,['form'],1,0,1.0,538,False,9.6,90,,,44,0,0,0,164484.jpg,2.0,0,1,Steffen,0.1,False,,a,12,43,0.0,2,24435,48,22770,61,0.0,0.5,Steffen,0
0,0,0,,,0,463034,0,0,-2,2,0.3,0,4,0.5,0.0,0,Liam,['form'],4,0,0.2,539,False,0.0,39,,,43,0,0,0,463034.jpg,1.0,0,0,Delap,0.9,False,,a,12,43,4.0,1,287600,1590,250324,2214,0.0,0.2,Delap,0
0,0,0,100,100,0,244851,0,0,-1,1,0.0,0,3,0.5,0.0,0,Cole,['form'],0,0,0.0,552,False,0.0,0,,2021-01-06T11:00:24.427425Z,44,0,0,0,244851.jpg,0.0,0,0,Palmer,0.0,False,,a,12,43,0.0,0,1820,24,1783,18,0.0,0.0,Palmer,0
1,12,570,100,100,15,171314,0,0,6,-6,74.5,1,2,3.0,0.0,0,Rúben Santos,['form'],15,1,81.0,556,True,545.8,2393,,2021-02-10T21:30:21.731195Z,61,1,0,0,171314.jpg,4.7,0,0,Gato Alves Dias,24.0,False,,a,12,43,187.0,127,2717056,29292,913487,15268,0.4,20.8,Dias,3
0,0,0,,,0,432720,0,0,0,0,0.0,0,1,0.5,0.0,0,James,['form'],0,0,0.0,595,False,0.0,0,,,40,0,0,0,432720.jpg,0.0,0,0,Trafford,0.1,False,,a,12,43,0.0,0,12982,26,10476,90,0.0,0.0,Trafford,0
0,0,0,100,100,0,17601,0,0,-1,1,0.0,0,1,0.5,0.0,0,Scott,['form'],0,0,0.0,608,False,0.0,0,,2021-01-06T11:00:24.515426Z,39,0,0,0,17601.jpg,0.0,0,0,Carson,0.1,False,,a,12,43,0.0,0,15715,278,8368,235,0.0,0.0,Carson,0
0,0,0,,,0,219265,0,0,0,0,0.0,0,3,0.5,0.0,0,Felix,['form'],0,0,0.0,609,False,0.0,0,,,45,0,0,0,219265.jpg,0.0,0,0,Nmecha,0.0,False,,a,12,43,0.0,0,315,4,291,6,0.0,0.0,Nmecha,0
0,0,0,,,0,439510,0,0,0,0,0.0,0,2,0.5,0.0,0,Luke,['form'],0,0,0.0,622,False,0.0,0,,,40,0,0,0,439510.jpg,0.0,0,0,Mbete,0.0,False,,a,12,43,0.0,0,1281,43,1108,37,0.0,0.0,Mbete,0
0,0,0,0,0,0,245719,0,0,0,0,0.0,0,2,0.0,0.0,0,Taylor,['form'],0,0,0.0,623,False,0.0,0,Joined Blackburn Rovers on loan until the end of the season,2021-02-01T16:00:26.908167Z,40,0,0,0,245719.jpg,0.0,0,0,Harwood-Bellis,0.0,False,,u,12,43,0.0,0,421,0,547,4,0.0,0.0,Harwood-Bellis,0
0,0,0,,,0,219291,0,0,0,0,0.0,0,3,0.5,0.0,0,Claudio,['form'],0,0,0.0,659,False,0.0,0,,,45,0,0,0,219291.jpg,0.0,0,0,Gomes,0.0,False,,a,12,43,0.0,0,318,18,208,9,0.0,0.0,Gomes,0
0,0,0,0,0,0,42899,0,0,-1,1,0.0,0,1,0.0,0.0,0,Sergio,['form'],0,0,0.0,289,False,0.0,0,Not included in Manchester United's 25-man Premier League squad,2020-09-18T11:00:13.071653Z,49,0,0,0,42899.jpg,0.0,0,0,Romero,0.1,False,,u,13,1,0.0,0,509,0,8176,6,0.0,0.0,Romero,0
3,0,79,50,50,1,43670,0,0,-2,2,122.9,0,3,0.2,0.0,0,Juan,['form'],3,0,25.6,290,False,66.4,336,Muscle injury - 50% chance of playing,2021-02-26T16:00:20.696980Z,58,0,0,0,43670.jpg,2.9,0,0,Mata,0.1,False,,d,13,1,67.0,20,11086,14,17412,60,0.0,3.4,Mata,0
0,4,389,100,100,9,51940,0,0,-2,2,0.0,1,1,0.5,0.0,0,David,['form'],29,0,41.5,291,False,415.8,2115,,2021-03-04T13:00:26.233611Z,53,0,0,0,51940.jpg,3.6,0,54,de Gea,3.6,False,,a,13,1,0.0,87,404331,1190,508097,1802,0.0,16.4,de Gea,0
0,0,0,0,0,0,55909,0,0,-1,1,0.0,0,2,0.0,0.0,0,Chris,['form'],0,0,0.0,292,False,0.0,0,Joined Roma on a permanent deal on 5/10,2020-10-05T20:30:12.521425Z,49,0,0,0,55909.jpg,0.0,0,0,Smalling,0.1,False,,u,13,1,0.0,0,1911,0,12264,9,0.0,0.0,Smalling,0
0,0,1,0,0,0,58498,0,0,-4,4,0.1,0,4,0.0,0.0,0,Odion,['form'],1,0,0.2,293,False,0.0,9,Loan ended,2021-01-27T16:44:57.597898Z,61,0,0,0,58498.jpg,1.0,0,0,Ighalo,0.2,False,,u,13,1,2.0,1,7620,0,24236,38,0.0,0.2,Ighalo,0
0,0,0,0,0,0,58893,0,0,-2,2,0.0,0,2,0.0,0.0,0,Marcos,['form'],0,0,0.0,294,False,0.0,0,Joined Boca Juniors on a permanent deal on 2/2,2020-11-20T14:30:28.947231Z,48,0,0,0,58893.jpg,0.0,0,0,Rojo,0.0,False,,u,13,1,0.0,0,1048,0,4623,10,0.0,0.0,Rojo,0
1,0,170,100,100,4,62398,0,0,-3,3,129.4,0,3,1.8,0.0,0,Nemanja,['form'],14,0,38.4,295,False,176.4,912,,2021-01-15T18:00:24.365586Z,47,0,0,0,62398.jpg,1.9,0,0,Matic,0.2,False,,a,13,1,78.0,29,16610,52,28595,82,0.3,6.2,Matic,2
